y_true,y_pred,y_prob
0,0,4.771171370521188e-05
0,0,4.771248859469779e-05
0,0,0.0023420704528689384
0,0,4.7712394007248804e-05
0,0,4.7712030209368095e-05
0,0,4.7712306695757434e-05
0,0,4.771207386511378e-05
1,1,0.938154935836792
0,0,0.008770369924604893
0,0,4.771212479681708e-05
0,0,4.771212479681708e-05
0,0,8.963992149801925e-05
0,0,0.001783330924808979
0,0,4.7711666411487386e-05
0,0,0.00021165880025364459
0,0,4.771153180627152e-05
0,1,0.6465315222740173
0,0,0.16527718305587769
0,0,0.00021989991364534944
0,0,4.771248859469779e-05
0,0,4.771171370521188e-05
0,0,4.7712306695757434e-05
0,0,1.6773425159044564e-05
0,0,4.771189924213104e-05
0,0,2.0387220502016135e-05
0,0,2.0226176275173202e-05
0,0,0.00027257061447016895
0,0,0.10325957834720612
0,0,2.0022916942252778e-05
0,0,1.978674299607519e-05
0,0,1.976384737645276e-05
0,0,0.4234570562839508
0,0,1.9724380763364024e-05
0,0,4.771221210830845e-05
0,0,0.0006538134184665978
1,1,0.9754221439361572
1,1,0.9577608704566956
0,0,0.10786335170269012
0,0,0.009046971797943115
0,0,4.77116227557417e-05
0,0,4.7711666411487386e-05
0,0,4.771125895786099e-05
1,1,0.9999922513961792
0,0,0.009546112269163132
0,0,0.00010276299872202799
0,0,0.17496518790721893
0,0,4.771148451254703e-05
0,0,0.00021047827613074332
0,0,0.0006551291444338858
0,0,1.6793384929769672e-05
0,0,4.7711579099996015e-05
0,0,4.771176099893637e-05
1,1,0.9999749660491943
0,0,4.770884697791189e-05
0,0,0.00648950831964612
0,0,0.03587540239095688
0,0,0.03284241631627083
0,0,4.771125895786099e-05
0,0,0.1469390094280243
0,0,0.00010204303544014692
0,0,0.010654386132955551
0,0,4.771148451254703e-05
0,0,0.024584628641605377
0,0,0.013096706941723824
0,0,4.771171370521188e-05
0,1,0.6861249804496765
0,0,0.018513988703489304
0,0,4.7713943786220625e-05
0,0,4.771125895786099e-05
0,0,4.7712306695757434e-05
0,0,0.010841665789484978
0,0,4.7711393563076854e-05
0,0,4.771184831042774e-05
1,1,0.9141995310783386
0,0,4.7712394007248804e-05
0,0,4.771467138198204e-05
0,0,4.771148451254703e-05
0,0,0.0018066397169604897
0,0,0.005338354501873255
0,0,4.770911982632242e-05
1,1,0.9912661910057068
0,0,0.00010234298679279163
0,0,1.6819605662021786e-05
0,0,1.6875485016498715e-05
1,1,0.9747075438499451
0,0,0.04402000457048416
0,0,0.01583685725927353
0,0,0.01896161586046219
1,1,0.974484384059906
0,0,0.0002367849083384499
0,0,4.771207386511378e-05
0,0,1.7022686733980663e-05
0,0,0.00010284701420459896
0,0,0.00035494050825946033
0,0,0.12200359255075455
0,0,0.1222088634967804
0,0,4.7711666411487386e-05
0,0,4.7712306695757434e-05
0,0,1.6860090909176506e-05
0,0,1.707320006971713e-05
0,0,0.04473794624209404
0,0,0.010167435742914677
0,0,0.01081162877380848
0,0,4.77132125524804e-05
0,0,4.7712394007248804e-05
0,0,0.0015833419747650623
0,0,0.0038460097275674343
0,0,4.771212479681708e-05
1,1,0.9820659756660461
0,0,0.1027766689658165
0,0,4.77116227557417e-05
0,0,4.771112435264513e-05
0,0,0.053638625890016556
0,0,2.071148446702864e-05
0,0,0.0030317138880491257
0,0,4.771171370521188e-05
0,0,0.13226456940174103
1,1,0.9999587535858154
0,0,2.013777702813968e-05
1,1,0.9996651411056519
0,0,0.0026426706463098526
0,0,4.771221210830845e-05
0,0,0.00011647400970105082
0,0,4.771171370521188e-05
1,1,0.9620088934898376
0,0,0.00104749936144799
0,0,0.003222902538254857
0,0,0.002103316830471158
0,0,1.6790405425126664e-05
0,0,0.0004539737128652632
0,0,0.004525299184024334
0,0,0.02004372701048851
0,0,0.02156982384622097
1,1,0.9764657020568848
0,0,4.771171370521188e-05
0,0,4.771176099893637e-05
0,0,1.7072272385121323e-05
1,1,0.9999289512634277
1,1,0.9441142678260803
0,0,1.6809759472380392e-05
0,0,0.009287522174417973
1,1,1.0
0,0,0.006215037312358618
0,0,0.004300896544009447
0,0,0.0022063585929572582
1,1,0.9371442794799805
0,0,4.771184831042774e-05
0,0,0.0098386500030756
0,0,4.7711393563076854e-05
0,0,0.0016666124574840069
1,1,0.5442215204238892
0,0,0.16469942033290863
0,0,0.053579434752464294
0,0,0.0004432875430211425
0,0,4.771221210830845e-05
0,0,0.0008140582358464599
1,1,0.8650922775268555
0,0,0.0004177862429060042
0,0,1.6802692698547617e-05
0,0,9.559551108395681e-05
0,0,0.0017777017783373594
0,0,0.016065234318375587
0,0,1.6922931536100805e-05
0,0,4.7711579099996015e-05
0,0,0.001640868722461164
1,1,0.9579815864562988
0,0,1.6813542970339768e-05
0,0,0.0011795071186497808
0,0,0.42428871989250183
0,0,0.000263901223661378
0,0,0.0100916912779212
0,0,1.69409358932171e-05
0,0,0.00030592092662118375
0,0,4.771198655362241e-05
0,0,0.10523682087659836
0,0,4.7711942897876725e-05
0,0,4.771176099893637e-05
0,0,4.771148451254703e-05
0,0,0.00576311768963933
1,1,0.9715409278869629
0,0,4.771184831042774e-05
0,0,0.0009769198950380087
0,0,4.771171370521188e-05
0,0,0.21564602851867676
0,0,4.7718309360789135e-05
0,0,0.018282203003764153
1,1,0.9624531865119934
0,0,0.27957096695899963
0,0,0.001780316699296236
0,0,4.7712030209368095e-05
0,0,1.9903074644389562e-05
0,0,0.008826601319015026
1,1,0.93472820520401
0,0,1.9507924662320875e-05
1,1,0.9479532241821289
0,0,1.9387429347261786e-05
0,0,0.00045402563409879804
0,0,1.8046226614387706e-05
0,0,1.677980981185101e-05
0,0,4.771221210830845e-05
1,1,0.9802507162094116
1,1,0.9157364368438721
0,0,1.6780801161075942e-05
0,0,1.6951116776908748e-05
0,0,0.0011819567298516631
0,0,4.771189924213104e-05
0,0,0.061662718653678894
1,1,0.999468982219696
0,0,0.0012489518849179149
0,0,0.010795250535011292
0,0,0.0010169849265366793
0,0,0.0014846567064523697
0,0,0.0005045162397436798
0,0,4.7712666855659336e-05
0,0,0.3585434854030609
0,0,0.024421334266662598
1,1,0.9996811151504517
0,0,0.04644970968365669
0,0,4.771212479681708e-05
0,0,0.022408245131373405
0,0,4.7712666855659336e-05
0,0,0.0012149070389568806
0,0,4.771198655362241e-05
1,1,0.9981374740600586
0,0,0.0039845858700573444
0,0,0.011249476112425327
0,0,4.7712168452562764e-05
0,0,0.00038669953937642276
0,0,4.7711804654682055e-05
0,0,4.7714307584101334e-05
0,0,0.02868526242673397
0,0,0.012490523047745228
0,0,0.05534526705741882
0,0,4.771184831042774e-05
0,0,4.771207386511378e-05
0,0,1.690373755991459e-05
0,0,0.007837550714612007
0,0,4.771221210830845e-05
0,0,4.771189924213104e-05
0,0,0.0024495881516486406
0,0,0.0032386237289756536
1,1,0.8455933928489685
0,0,0.00021672024740837514
0,0,4.771176099893637e-05
0,0,1.6775169569882564e-05
0,0,0.0018070199294015765
0,0,0.04821344092488289
0,0,4.771212479681708e-05
1,1,0.9042887091636658
1,1,0.9627626538276672
0,0,4.771189924213104e-05
0,0,4.771221210830845e-05
0,0,0.004222365096211433
1,1,0.9751543402671814
0,0,0.005697745829820633
1,1,0.9629705548286438
0,0,4.771248859469779e-05
0,0,4.7713168896734715e-05
0,0,4.771212479681708e-05
0,0,1.7132570064859465e-05
0,0,0.15171316266059875
0,0,4.7712666855659336e-05
0,0,0.00021077993733342737
0,0,0.00405257660895586
0,0,1.680043169471901e-05
0,0,0.0011569666676223278
0,0,0.0033630754332989454
1,1,0.9901359677314758
0,0,4.7712306695757434e-05
0,0,0.017770690843462944
0,0,0.0005844568950124085
0,0,0.00023020143271423876
0,0,0.006278690882027149
0,0,0.0018991007236763835
0,0,0.008165689185261726
0,0,0.0013004204956814647
0,0,4.771184831042774e-05
0,0,0.00021654363081324846
0,0,1.679271190369036e-05
0,0,4.7712306695757434e-05
0,0,4.7711942897876725e-05
0,0,0.0017831517616286874
0,0,0.021419139578938484
0,0,4.771421299665235e-05
0,0,4.7712168452562764e-05
0,0,4.771171370521188e-05
0,0,0.00011533673387020826
0,0,0.21654637157917023
0,0,4.7711393563076854e-05
0,0,0.2053288221359253
0,0,0.01647059991955757
0,0,1.7312480849795975e-05
0,0,1.6859014067449607e-05
0,0,4.770893792738207e-05
0,0,0.002668296452611685
1,1,0.9999998807907104
0,0,4.771176099893637e-05
0,0,4.7711302613606676e-05
0,0,0.01672540046274662
0,0,0.0005934063228778541
0,0,0.0006425927276723087
0,0,0.0003032661625184119
0,0,4.7713307139929384e-05
0,0,0.0025446778163313866
0,0,0.1628737896680832
1,1,0.9449363350868225
0,0,0.0045473612844944
0,1,0.5808899402618408
0,0,1.6962534573394805e-05
0,0,0.00021047105838079005
0,0,8.908874588087201e-05
0,0,0.0015644625527784228
1,1,0.9618143439292908
0,0,1.6925449017435312e-05
0,0,0.015396039932966232
0,0,0.02183454856276512
1,1,0.9832670092582703
1,1,0.8492679595947266
0,0,4.77132125524804e-05
0,0,0.0006373579381033778
0,0,4.7712030209368095e-05
0,0,0.056183233857154846
0,0,0.007527715060859919
1,1,0.9746881723403931
0,0,4.771171370521188e-05
0,0,4.771189924213104e-05
0,0,4.771221210830845e-05
0,0,0.00030767970019951463
0,0,0.008138604462146759
1,1,0.9990149736404419
1,1,0.922278881072998
0,0,0.0012884254101663828
0,0,0.012261558324098587
0,0,4.771212479681708e-05
0,0,2.0620216673705727e-05
0,0,0.006739146076142788
0,0,2.0286524886614643e-05
0,0,0.006465164944529533
0,0,1.7903759726323187e-05
0,0,4.7711942897876725e-05
0,0,8.887711737770587e-05
0,0,4.771184831042774e-05
0,0,1.693232661637012e-05
0,0,4.771198655362241e-05
1,1,0.9942238926887512
0,0,0.0007928190170787275
1,1,0.9840048551559448
0,0,0.027864353731274605
0,0,0.0002600032021291554
0,0,0.0003513359115459025
0,0,0.24630099534988403
0,0,0.00022515148157253861
0,0,1.679309571045451e-05
0,0,0.038520894944667816
0,0,4.7712666855659336e-05
0,0,4.7712306695757434e-05
0,0,4.7711942897876725e-05
0,0,0.0012106685899198055
0,0,0.04013104364275932
0,0,0.005794057622551918
0,0,0.0015669760759919882
1,1,0.9812496304512024
0,0,4.7711942897876725e-05
0,0,1.684307244431693e-05
0,0,4.771248859469779e-05
0,0,4.7712394007248804e-05
0,0,4.771276144310832e-05
0,0,0.0015117150032892823
0,0,0.0005787769914604723
0,0,0.004520639777183533
1,1,0.9503832459449768
1,0,0.21490459144115448
0,0,0.02756180800497532
0,0,4.771207386511378e-05
0,0,0.0005656634457409382
1,1,0.9814137816429138
0,0,4.771189924213104e-05
0,0,4.771221210830845e-05
0,0,0.21115848422050476
1,1,0.9272937178611755
0,0,0.09287696331739426
0,0,0.3966113030910492
0,0,1.691789657343179e-05
0,0,4.77116227557417e-05
0,0,4.771212479681708e-05
1,1,0.8702507615089417
0,0,4.771189924213104e-05
0,0,4.771148451254703e-05
0,0,1.68112510436913e-05
0,0,0.006035101134330034
0,0,4.7712943342048675e-05
0,0,0.004209439270198345
0,0,0.001945989322848618
0,0,4.771148451254703e-05
1,1,0.9930643439292908
0,0,0.0002228143421234563
0,0,0.005643834825605154
0,1,0.51048344373703
0,0,1.6817841242300346e-05
0,0,0.0006690602749586105
0,0,4.771153180627152e-05
1,1,0.9776891469955444
0,0,0.0020224410109221935
0,0,0.014612587168812752
0,0,0.021150222048163414
0,0,0.0007286574109457433
0,0,0.00022867275401949883
0,0,0.006154858507215977
0,0,1.9385914129088633e-05
0,0,4.7712306695757434e-05
0,0,4.771221210830845e-05
0,0,4.771198655362241e-05
0,0,0.0007790241506882012
1,1,0.9992326498031616
0,0,0.005615877918899059
0,0,1.683851223788224e-05
0,0,0.0009986193617805839
0,0,4.7711666411487386e-05
0,0,0.06342431157827377
0,0,0.10682553052902222
1,1,0.9999878406524658
0,0,0.02500833570957184
0,0,0.0017233479302376509
0,0,4.7712030209368095e-05
0,0,2.4565864805481397e-05
0,0,4.7711579099996015e-05
0,0,4.7711393563076854e-05
0,0,2.0868708816124126e-05
0,0,0.0014607252087444067
0,0,4.771207386511378e-05
0,0,4.7711302613606676e-05
0,0,0.027939269319176674
1,1,0.7494444847106934
0,0,4.771153180627152e-05
1,1,0.957635223865509
1,1,0.9661901593208313
0,0,4.771189924213104e-05
0,0,0.006427292712032795
0,0,0.022895123809576035
0,0,0.012617314234375954
0,0,4.7711942897876725e-05
0,0,0.0294675063341856
1,1,0.9994041919708252
0,1,0.8386310935020447
0,0,0.3637191653251648
0,0,0.0017846266273409128
0,0,4.7712030209368095e-05
0,0,4.77116227557417e-05
0,0,0.006506248377263546
0,0,0.003425692906603217
0,0,4.770893792738207e-05
0,0,8.892484765965492e-05
0,0,4.771412568516098e-05
0,0,4.7711804654682055e-05
0,0,0.013825973495841026
0,0,0.12162920832633972
0,0,0.0002623103209771216
0,0,1.6791605958133005e-05
0,0,0.0028751513455063105
0,0,4.771148451254703e-05
0,0,1.8868273400585167e-05
1,1,0.9862964153289795
0,0,0.0003971915284637362
0,0,4.771189924213104e-05
0,0,0.0007374953129328787
0,0,0.0021139553282409906
0,0,4.7712579544167966e-05
0,0,0.0017821445362642407
0,0,4.7712394007248804e-05
0,0,0.2593928575515747
0,0,4.771212479681708e-05
0,0,8.897209045244381e-05
0,0,0.000801560643594712
0,0,0.037856798619031906
0,0,0.0016506975516676903
0,0,1.6793497707112692e-05
0,0,0.0875251367688179
0,0,0.04133296385407448
0,0,0.030081328004598618
0,0,0.16389894485473633
1,1,0.9849644303321838
0,0,0.0017789765261113644
0,0,4.771221210830845e-05
0,0,0.0002181340823881328
0,0,0.01941421814262867
0,0,1.9626455468824133e-05
1,1,0.9999986886978149
0,0,4.7712532250443473e-05
0,0,4.7712579544167966e-05
1,1,0.9999986886978149
0,0,0.12120571732521057
1,1,0.9766787886619568
0,0,4.771189924213104e-05
0,0,0.0030457100365310907
0,0,4.770884697791189e-05
0,0,0.002227031858637929
0,0,0.007162500638514757
0,0,0.4529941976070404
0,0,0.004794702865183353
0,0,0.002598879160359502
0,0,0.0045188721269369125
0,0,4.7712666855659336e-05
0,0,0.025611475110054016
1,1,0.9816693663597107
0,0,0.00032231572549790144
1,1,0.9629026055335999
1,1,0.9507129192352295
0,0,4.7711666411487386e-05
0,0,0.0003600011405069381
0,0,4.7712394007248804e-05
0,0,1.895072273327969e-05
0,0,4.7712394007248804e-05
0,0,4.771284875459969e-05
0,0,0.0007011580164544284
0,0,9.051261440617964e-05
1,1,0.9999494552612305
0,0,1.685169991105795e-05
0,0,1.6854673958732747e-05
0,0,0.005764193832874298
0,0,4.771221210830845e-05
0,0,0.00021046223992016166
0,0,0.00021093372197356075
0,0,4.7712579544167966e-05
1,1,0.9769700765609741
0,0,4.771412568516098e-05
0,0,4.771134990733117e-05
0,0,1.6807067368063144e-05
0,0,4.771153180627152e-05
0,0,1.6802450772956945e-05
0,0,0.04517418146133423
0,0,0.0007069614948704839
0,0,0.000288501352770254
0,0,0.11656496673822403
0,0,9.53127964749001e-05
0,0,0.0015143213095143437
0,0,4.7712306695757434e-05
1,1,0.96551114320755
0,0,4.771412568516098e-05
0,1,0.5055444836616516
0,0,1.74494107341161e-05
0,0,0.0010229829931631684
1,1,0.8139705657958984
0,0,0.0005137475673109293
0,0,0.002792095998302102
0,0,4.771248859469779e-05
1,1,0.9424877166748047
0,0,1.6907573808566667e-05
0,0,0.006081371568143368
0,0,4.7712394007248804e-05
0,0,0.01983296498656273
0,0,0.00054937630193308
0,0,0.07714162766933441
1,1,0.9942783117294312
0,0,0.0017775739543139935
0,0,4.771221210830845e-05
0,1,0.6053893566131592
1,1,0.9904987215995789
0,0,0.00011678585724439472
0,0,0.003533813636749983
0,0,0.0007354375557042658
0,0,1.6828991647344083e-05
0,0,0.000691559980623424
0,0,0.017867807298898697
1,1,0.9998940229415894
0,0,4.771171370521188e-05
0,0,0.18008503317832947
0,0,4.7712306695757434e-05
1,1,0.9842529892921448
1,1,0.999998927116394
1,1,0.9994780421257019
0,0,0.025234002619981766
0,0,0.0017791985301300883
0,0,0.022960146889090538
1,1,0.9771090149879456
0,0,0.008114923723042011
0,0,0.0037789607886224985
0,0,0.028246106579899788
0,0,0.005100967828184366
0,0,4.771153180627152e-05
0,0,1.7332056813756935e-05
0,0,0.011554461903870106
0,0,4.77116227557417e-05
0,1,0.6600221395492554
0,0,0.00027271045837551355
0,0,0.0002661018806975335
0,0,0.04006782919168472
0,0,0.0011981084244325757
1,1,0.8945301175117493
0,0,1.773186886566691e-05
0,0,1.7424117686459795e-05
0,0,0.0021592911798506975
1,1,0.9986827969551086
1,1,0.9808478355407715
0,0,0.0058143422938883305
0,0,4.7712306695757434e-05
0,0,4.771171370521188e-05
0,0,4.7712394007248804e-05
0,0,0.10862743109464645
0,0,0.030706273391842842
0,0,0.009933543391525745
0,0,0.0001984069385798648
1,1,0.9999970197677612
0,0,4.7711942897876725e-05
0,0,1.6900674381759018e-05
0,0,0.0007231408962979913
0,0,1.7048892914317548e-05
0,0,0.00013258955732453614
0,0,4.771212479681708e-05
0,0,0.35792574286460876
1,1,0.9999217987060547
1,1,0.9875087141990662
1,1,0.9607540965080261
0,0,4.77132125524804e-05
0,1,0.7896094918251038
1,1,0.9250984787940979
0,0,4.771125895786099e-05
0,0,0.00467472430318594
0,0,0.0018229236593469977
0,0,1.6819541997392662e-05
0,0,0.03811071813106537
0,0,4.771225940203294e-05
0,0,0.0032105566933751106
1,1,0.999998927116394
0,0,1.6789077562862076e-05
0,0,0.04862833395600319
0,0,0.02692512609064579
0,0,0.0176585353910923
0,0,0.0031908962409943342
1,1,0.9998914003372192
0,0,9.313492046203464e-05
0,0,0.13119439780712128
0,0,1.683727532508783e-05
0,0,4.7712306695757434e-05
0,0,1.7126101738540456e-05
0,0,4.771212479681708e-05
0,0,0.0008544147713109851
1,1,0.9964529275894165
0,0,4.7712306695757434e-05
0,0,0.00789260771125555
0,0,0.000998260686174035
0,0,0.07464864104986191
0,0,0.0019383387407287955
0,0,0.01712208054959774
0,0,0.034012824296951294
0,0,0.143861785531044
0,0,4.7711804654682055e-05
0,0,4.771198655362241e-05
1,1,0.8923686742782593
0,0,4.771276144310832e-05
0,0,0.00017828965792432427
0,0,0.017892969772219658
0,0,4.771248859469779e-05
0,0,0.016516344621777534
0,0,1.73155203810893e-05
0,0,4.771148451254703e-05
0,0,0.0017817951738834381
0,0,1.7208369172294624e-05
0,0,0.014781679026782513
0,0,4.7712579544167966e-05
0,0,0.005947143770754337
0,0,1.6890571714611724e-05
1,1,0.8481264710426331
0,0,1.677728141658008e-05
1,1,0.9324007630348206
0,0,0.0008389808936044574
0,0,4.771207386511378e-05
0,0,1.6780368241597898e-05
0,0,0.005587190389633179
0,0,0.0006174109876155853
1,1,0.9858341813087463
0,0,0.0002623043255880475
0,0,0.4203796982765198
0,0,0.013954516500234604
0,0,1.9641414837678894e-05
1,1,0.9996343851089478
0,0,0.0020184230525046587
0,0,1.9619099475676194e-05
0,0,0.02066144533455372
1,1,0.9997809529304504
0,0,0.009313338436186314
0,0,4.7712579544167966e-05
0,0,1.685761526459828e-05
0,0,0.11853867024183273
0,0,1.679979141044896e-05
1,1,0.9999814033508301
0,0,0.00021968971122987568
0,0,0.0015043168095871806
0,0,0.001081415917724371
0,0,1.6815933122416027e-05
0,0,4.7711804654682055e-05
1,1,0.9876109957695007
0,0,0.0018080255249515176
0,0,0.0009135968284681439
0,0,0.3090539872646332
1,1,0.9531475901603699
0,0,0.031131228432059288
0,0,0.0035235288087278605
0,0,0.00024868943728506565
0,0,0.000960412435233593
0,0,1.976991734409239e-05
0,0,0.006335670128464699
0,0,0.0029467048589140177
1,1,0.9693688750267029
0,0,1.8700458895182237e-05
0,0,0.001889829058200121
0,0,1.69973645824939e-05
0,0,0.005965365096926689
0,0,0.0032543286215513945
0,0,0.009471338242292404
0,0,0.037693485617637634
0,0,0.0074535878375172615
1,1,0.9833930134773254
0,0,4.7709028876852244e-05
0,0,0.001972255064174533
0,0,0.0006559891626238823
1,1,0.9730570316314697
0,0,0.0015433368971571326
0,0,4.7711579099996015e-05
0,0,0.0011296489974483848
0,0,0.0008213698165491223
0,0,0.005435904487967491
0,0,0.006444575265049934
0,0,0.006327299866825342
0,0,0.01982082612812519
0,0,0.006514782551676035
0,0,0.0011271970579400659
1,1,0.9424313902854919
0,0,4.771412568516098e-05
0,0,0.00018349407764617354
0,0,0.0015626901295036077
0,0,0.009042744524776936
0,0,2.575887083366979e-05
0,0,2.574077370809391e-05
0,0,0.0017567746108397841
0,0,0.00421160040423274
1,1,0.9555469155311584
0,0,0.0002740768250077963
0,0,0.015177219174802303
0,1,0.6594464778900146
0,0,2.448309533065185e-05
0,0,4.771503517986275e-05
0,0,2.4286571715492755e-05
0,0,4.7711942897876725e-05
0,0,0.033024612814188004
1,1,0.8486944437026978
0,0,0.07731309533119202
0,0,0.10405430197715759
0,0,0.006605976726859808
0,0,0.006106602028012276
0,0,0.031155100092291832
0,0,4.771184831042774e-05
0,0,0.07223333418369293
0,0,0.006384220905601978
0,0,4.771125895786099e-05
0,0,4.771189924213104e-05
0,0,0.0008295270963571966
1,1,0.9444321393966675
0,0,0.10413216054439545
0,0,0.0002685179060790688
0,0,0.022996168583631516
0,0,0.0020153000950813293
0,0,1.7718126400723122e-05
0,0,0.1276327520608902
0,0,1.753242759150453e-05
0,0,0.029733579605817795
0,0,4.771171370521188e-05
0,0,4.771184831042774e-05
0,0,0.10348314046859741
0,0,1.6793223039712757e-05
0,0,0.06431589275598526
0,0,1.681594949332066e-05
0,0,0.0003950541722588241
0,0,1.6830419554025866e-05
0,0,4.771189924213104e-05
0,0,0.00013652311463374645
0,0,0.0015868374612182379
0,0,0.009671061299741268
0,0,0.008457442745566368
0,0,0.0005357032059691846
0,0,4.7713030653540045e-05
0,0,1.957820677489508e-05
0,0,4.771467138198204e-05
0,0,4.7712666855659336e-05
0,0,4.7712306695757434e-05
0,0,4.771198655362241e-05
0,0,4.7715671826153994e-05
1,1,0.972945511341095
1,1,0.9929875731468201
0,0,0.010510706342756748
0,0,0.0002145178004866466
0,0,0.0011528674513101578
0,0,4.771184831042774e-05
0,0,0.014625032432377338
0,0,0.06780219823122025
1,1,0.9951621890068054
1,1,0.9999986886978149
1,1,0.9792121648788452
0,0,4.7711029765196145e-05
0,0,1.6789765140856616e-05
0,0,4.771189924213104e-05
0,0,4.7714394895592704e-05
0,0,0.003378890221938491
0,0,0.05329890921711922
1,1,0.9680027365684509
1,1,0.9673522710800171
0,0,0.013170047663152218
0,0,4.771171370521188e-05
0,1,0.8611301183700562
0,0,0.00021451371139846742
0,0,0.048884596675634384
0,0,0.021479377523064613
0,0,0.001772947609424591
1,1,0.9485097527503967
0,0,4.7711666411487386e-05
0,0,4.7711666411487386e-05
0,0,4.7711666411487386e-05
0,0,4.7711393563076854e-05
0,0,4.771189924213104e-05
0,0,1.7104310245485976e-05
0,0,4.771176099893637e-05
0,0,4.771171370521188e-05
0,0,0.003840221092104912
0,0,4.77116227557417e-05
0,0,0.0012214052258059382
0,0,0.0010627750307321548
1,1,0.9962781071662903
0,0,4.7712394007248804e-05
0,0,4.7711666411487386e-05
0,0,0.04119794815778732
1,1,0.8247108459472656
1,1,0.9987149238586426
0,0,9.04953558347188e-05
0,0,1.6772801245679148e-05
0,0,4.7712666855659336e-05
0,0,0.0004416312149260193
0,0,0.20087093114852905
0,0,4.7711579099996015e-05
0,0,0.01673801615834236
0,0,1.6798398064565845e-05
0,0,4.7711666411487386e-05
0,0,0.00021644539083354175
0,0,1.688810698396992e-05
0,0,4.7711302613606676e-05
0,0,0.03505511209368706
1,1,0.9999690055847168
0,0,0.02556423470377922
1,1,0.910413384437561
0,0,0.21876293420791626
0,0,0.011857902631163597
0,0,0.0018666588002815843
0,0,0.03728257864713669
0,0,0.000219265726627782
0,0,0.021392399445176125
0,0,1.6883728676475585e-05
0,0,0.00013487221440300345
0,0,0.008653483353555202
0,0,0.00021692883456125855
0,0,0.4078609347343445
0,0,0.002673485316336155
1,1,0.9865291118621826
0,0,0.04042988643050194
1,1,0.9518803358078003
0,0,0.007848956622183323
0,0,0.03498297184705734
0,0,1.9906263332813978e-05
0,0,4.7711393563076854e-05
0,0,1.7354037481709383e-05
0,0,1.6820567907416262e-05
0,0,4.7712030209368095e-05
0,0,0.34844428300857544
0,0,0.014447132125496864
0,0,1.7121854398283176e-05
0,0,1.6877593225217424e-05
1,1,0.9883761405944824
0,0,0.0003237132041249424
