y_true,y_pred,y_prob
0,0,1.6803636754048057e-05
0,0,0.0006028601201251149
0,0,0.00431816978380084
0,0,0.06508370488882065
0,0,0.0021232115104794502
0,0,0.0027456656098365784
0,0,2.5094988814089447e-05
1,1,0.9999985694885254
0,0,0.0002422203542664647
0,0,2.435884925944265e-05
0,0,2.1588171875919215e-05
0,0,0.00021565065253525972
0,0,2.1072452000225894e-05
1,1,0.989924430847168
0,0,0.0053960103541612625
0,0,0.0009044226608239114
0,0,4.771235035150312e-05
0,0,0.005567788612097502
0,0,4.771248859469779e-05
0,0,0.00594597402960062
0,0,0.026152994483709335
0,0,1.6951067664194852e-05
0,0,0.013703553006052971
0,0,0.002273517893627286
0,0,1.683976370259188e-05
0,0,4.771148451254703e-05
0,0,1.6776401025708765e-05
0,0,4.7712030209368095e-05
0,0,1.6773281458881684e-05
1,1,0.8521148562431335
0,0,0.0067296698689460754
0,0,0.006144728045910597
0,0,0.1342826932668686
0,0,1.980252272915095e-05
0,0,4.7712030209368095e-05
1,1,0.9090149402618408
0,0,0.009601390920579433
0,0,0.00188262399751693
0,0,0.001895155874080956
0,0,0.003386715892702341
0,0,0.00022538949269801378
0,0,0.0001192934432765469
1,1,0.9999617338180542
0,0,1.684503149590455e-05
0,0,8.931508637033403e-05
0,0,4.7713943786220625e-05
0,0,0.0005403925897553563
0,0,4.77116227557417e-05
0,0,1.6773314200690947e-05
0,0,0.0002119613200193271
0,0,0.034388910979032516
0,0,4.771148451254703e-05
0,0,1.679742126725614e-05
0,0,0.3184351623058319
0,0,0.048467833548784256
0,0,0.06156178563833237
1,1,0.9806317090988159
1,1,0.974433422088623
1,1,0.9381918907165527
0,0,0.000599696475546807
1,1,0.9843659400939941
0,0,0.0045201960019767284
0,0,0.00021981794270686805
0,0,8.922885899664834e-05
0,0,8.930700278142467e-05
0,0,0.00021271224250085652
0,0,4.771189924213104e-05
0,1,0.7422311305999756
0,0,4.770893792738207e-05
0,0,0.02390560880303383
0,0,0.005794741678982973
1,1,0.9929481744766235
0,0,0.0017871326999738812
0,0,0.0010389512171968818
0,0,0.0019444719655439258
0,0,4.771221210830845e-05
0,0,0.0012799850665032864
0,0,0.01594063639640808
0,0,0.04018285498023033
0,0,2.0045348719577305e-05
0,0,2.0071860490133986e-05
0,0,1.999957748921588e-05
0,0,0.0038059239741414785
0,0,1.9790855731116608e-05
0,0,0.0063215941190719604
0,0,4.7711666411487386e-05
0,0,0.005934885237365961
1,1,0.8955264687538147
0,0,0.00021470074716489762
0,0,4.77132125524804e-05
1,1,0.9997835755348206
0,0,1.706686816760339e-05
0,0,4.7711804654682055e-05
0,0,0.00021809435565955937
0,0,4.7711942897876725e-05
0,0,4.7711579099996015e-05
0,0,0.004721292294561863
1,1,0.967617928981781
0,0,4.7712030209368095e-05
0,0,0.1451464593410492
0,0,4.7712168452562764e-05
1,1,0.9999759197235107
0,0,0.018018322065472603
0,0,0.029760101810097694
0,0,4.7712306695757434e-05
0,0,4.771189924213104e-05
0,0,0.057221800088882446
0,0,0.007615312468260527
0,0,4.771184831042774e-05
0,0,4.771148451254703e-05
0,0,0.0002488341124262661
0,0,2.0192275769659318e-05
0,0,4.7711942897876725e-05
0,0,4.771262319991365e-05
0,0,0.006191819440573454
0,0,4.7713532694615424e-05
1,1,0.9744858145713806
1,1,0.999168872833252
0,0,0.014413353987038136
0,0,4.771335079567507e-05
0,0,0.014412249438464642
0,0,0.0007998434593901038
0,0,0.0030203061178326607
0,0,4.7711804654682055e-05
0,0,0.00021139781165402383
0,0,0.00016203268023673445
0,0,2.5480760086793453e-05
0,0,0.001141142682172358
0,0,2.4936131012509577e-05
1,1,0.9834758043289185
0,0,4.771221210830845e-05
0,0,0.006841833237558603
0,1,0.6658794283866882
0,0,0.006061537191271782
0,0,4.771176099893637e-05
0,0,0.016839316114783287
0,0,4.771189924213104e-05
0,0,0.014178149402141571
0,0,0.0010966872796416283
0,0,0.08055151253938675
0,0,4.771284875459969e-05
0,0,0.0002578672138042748
1,1,0.9081804156303406
0,0,0.004622812382876873
0,0,0.010318530723452568
0,0,4.771207386511378e-05
0,0,0.008679024875164032
0,0,0.0004213064967188984
0,0,0.0007779610459692776
0,0,0.0011312654241919518
0,0,0.01632492057979107
0,0,4.7712030209368095e-05
0,0,0.001944003626704216
0,0,0.0002980093122459948
0,0,0.0019070574780926108
1,1,0.9998596906661987
0,0,0.0002596890553832054
0,1,0.6084669232368469
0,0,0.05051601305603981
0,0,1.8919246940640733e-05
1,1,0.988740861415863
0,0,4.771212479681708e-05
1,1,0.9793838858604431
0,0,0.008918988518416882
0,0,0.010219568386673927
0,0,4.7712306695757434e-05
0,0,1.6815050912555307e-05
0,0,4.7712306695757434e-05
0,0,1.6829490050440654e-05
0,0,1.682353649812285e-05
0,0,4.771221210830845e-05
0,0,4.7712030209368095e-05
0,0,4.771148451254703e-05
0,0,0.010065156035125256
0,0,0.00013445167860481888
0,0,0.006110889837145805
0,0,0.08840402960777283
0,0,4.771248859469779e-05
0,0,1.6860542018548585e-05
0,0,0.02541455626487732
0,0,4.771198655362241e-05
0,0,4.771207386511378e-05
0,0,4.7711579099996015e-05
0,0,1.690604221948888e-05
0,0,0.015875833109021187
0,0,4.771421299665235e-05
0,0,0.0005319561460055411
1,1,0.9382825493812561
0,0,4.771189924213104e-05
1,1,0.9353948831558228
0,0,0.02009260654449463
0,0,0.0008407803834415972
0,0,1.959062683454249e-05
0,0,4.771171370521188e-05
0,0,4.7712394007248804e-05
0,0,9.013088856590912e-05
0,0,1.678704393270891e-05
0,0,4.771221210830845e-05
0,0,0.00021858733089175075
0,0,4.7711579099996015e-05
0,0,0.0058764927089214325
0,0,4.771225940203294e-05
0,0,0.012685083784162998
0,0,4.771262319991365e-05
0,0,0.0010142361279577017
0,0,4.771198655362241e-05
0,0,0.006139116361737251
0,0,4.771176099893637e-05
0,0,0.006392072420567274
0,0,4.77132125524804e-05
0,0,0.00068842334439978
0,0,4.771176099893637e-05
0,0,0.008060603402554989
0,0,1.6957665138761513e-05
0,0,1.7660433513810858e-05
0,0,4.771804015035741e-05
1,1,0.9010882377624512
0,0,0.0029897941276431084
0,0,0.034659188240766525
0,0,1.727118797134608e-05
0,0,0.00022494721633847803
0,0,4.7712579544167966e-05
0,0,0.024681424722075462
0,0,0.007932157255709171
1,1,0.966269314289093
0,0,0.0002115894021699205
0,0,0.22490037977695465
0,0,0.03727448359131813
1,1,0.9975831508636475
0,0,0.0016904451185837388
0,0,0.02766779437661171
0,0,0.018736226484179497
0,0,0.000767984427511692
0,0,2.2046768208383583e-05
1,1,0.9856552481651306
0,0,0.0643952414393425
0,0,0.3907129168510437
0,0,0.00029342403286136687
0,0,4.771207386511378e-05
1,1,0.8279956579208374
1,1,0.8278881907463074
0,0,0.0002555923128966242
0,0,0.244108647108078
0,0,0.022396434098482132
1,1,0.788045346736908
0,0,4.770884697791189e-05
0,0,4.771212479681708e-05
0,0,4.771212479681708e-05
0,0,0.0002167890634154901
0,0,4.771212479681708e-05
0,0,0.0001541995006846264
0,0,0.00021067021589260548
0,0,0.01357400044798851
0,0,1.711336699372623e-05
1,1,0.8948438167572021
0,0,0.0024184586945921183
0,0,0.008866178803145885
0,0,0.0006733429036103189
0,0,4.771221210830845e-05
0,0,1.9648608940769918e-05
0,0,4.7713030653540045e-05
1,1,0.9972341656684875
0,0,0.014289609156548977
0,0,0.03603532165288925
0,0,1.691276702331379e-05
0,0,0.027310669422149658
0,0,0.0007831492112018168
0,0,4.7711942897876725e-05
1,1,0.9728136658668518
0,0,0.013851013034582138
0,0,0.00019223117851652205
0,0,0.009481810964643955
0,0,4.771212479681708e-05
0,1,0.7258077263832092
0,0,4.771153180627152e-05
1,1,0.891979992389679
0,0,0.2907834053039551
0,0,4.771212479681708e-05
0,0,4.7712441300973296e-05
0,0,0.011074014008045197
1,1,0.9919414520263672
0,0,1.6821995814098045e-05
0,0,0.06552577018737793
1,1,0.6699879765510559
0,0,0.00010302723239874467
0,0,0.0020022247917950153
0,0,0.0007987923454493284
0,0,4.771221210830845e-05
0,0,1.6787987988209352e-05
0,0,4.7711393563076854e-05
0,0,4.771248859469779e-05
0,0,1.6853933630045503e-05
0,0,4.7712306695757434e-05
0,0,4.771184831042774e-05
0,0,1.6811716704978608e-05
0,0,0.11622241884469986
1,1,0.9505255222320557
0,0,0.0029603689908981323
0,0,0.0003416669787839055
0,0,1.93288524314994e-05
1,1,0.9982615113258362
0,0,0.004258368164300919
0,0,1.706961847958155e-05
0,0,4.771376188728027e-05
1,1,0.8445744514465332
1,1,0.9810617566108704
0,0,1.6785219486337155e-05
0,0,1.6997608327073976e-05
0,0,1.685149072727654e-05
0,0,4.771212479681708e-05
0,0,1.677120235399343e-05
0,0,0.0017860824009403586
0,0,1.685930328676477e-05
0,0,0.00045944671728648245
0,0,4.7711440856801346e-05
0,0,4.771276144310832e-05
0,0,0.0019564228132367134
0,0,0.006250484846532345
0,0,1.968750984815415e-05
0,0,1.976784369617235e-05
0,0,1.9771217921515927e-05
0,1,0.8788211345672607
0,0,0.0011983213480561972
0,0,0.001399224391207099
0,0,0.21349787712097168
0,0,0.004912286065518856
0,0,0.027596931904554367
0,0,4.77132125524804e-05
1,1,0.9966781139373779
1,1,0.8850475549697876
0,0,0.006252101622521877
0,0,4.771148451254703e-05
1,1,0.9756423234939575
0,0,0.0004383011837489903
0,0,4.7712666855659336e-05
0,0,1.708702984615229e-05
0,0,4.7712441300973296e-05
0,0,0.0016332382801920176
0,0,0.006320986431092024
0,0,0.00919308140873909
0,0,1.7730870240484364e-05
0,0,0.001551239867694676
0,0,0.00023232393141370267
0,0,1.6964782844297588e-05
0,0,4.771367093781009e-05
0,0,0.05081736296415329
0,0,0.00275076343677938
0,1,0.7635577321052551
0,0,0.001985082868486643
0,0,0.005820713005959988
0,0,0.0008461709367111325
0,0,0.00010432687849970534
0,0,0.0006772810593247414
0,0,0.21237227320671082
0,0,2.5862718757707626e-05
1,1,0.9693382978439331
0,0,0.003661949187517166
0,0,0.001728119794279337
0,1,0.947548508644104
1,1,0.9386001229286194
0,0,0.000614351883996278
1,1,0.9454148411750793
0,0,0.03290466219186783
1,1,0.971013069152832
0,0,0.06041690707206726
0,0,4.7711440856801346e-05
0,0,4.771184831042774e-05
0,0,4.771212479681708e-05
0,0,1.677769614616409e-05
0,0,0.00028374482644721866
0,0,0.0038075658958405256
0,0,0.0024179364554584026
0,0,0.0009420754504390061
0,0,4.7711942897876725e-05
0,0,0.04316367581486702
0,0,0.0001516561460448429
0,0,0.0001868552208179608
0,0,0.00021516431297641248
1,1,0.8492538928985596
0,0,0.0016219011740759015
1,1,0.9880985617637634
0,0,0.007478237617760897
0,0,4.771221210830845e-05
0,0,4.771212479681708e-05
0,0,0.0016844581114128232
1,1,0.9828802943229675
0,0,4.7711942897876725e-05
0,0,4.7712666855659336e-05
0,0,1.686763425823301e-05
1,1,0.9426284432411194
0,0,4.771248859469779e-05
0,0,0.030431648716330528
0,0,4.771221210830845e-05
0,0,4.771198655362241e-05
0,0,0.0008381398511119187
0,0,4.771171370521188e-05
0,0,4.7712532250443473e-05
0,0,0.0036151509266346693
0,0,0.02790107950568199
1,1,0.9698621034622192
0,0,1.6846028302097693e-05
0,0,4.771248859469779e-05
0,0,4.771184831042774e-05
0,0,4.771184831042774e-05
0,0,1.6798157957964577e-05
0,0,0.0029421732760965824
1,1,0.9819647669792175
0,0,0.009993953630328178
0,0,1.6857406080816872e-05
1,1,0.9517927169799805
0,0,0.0005037150112912059
0,0,4.771148451254703e-05
0,0,0.22020666301250458
0,0,0.2237190306186676
0,0,0.00021687133994419128
0,0,0.006721132900565863
0,0,1.6901334674912505e-05
0,0,4.7711579099996015e-05
0,0,0.005028924439102411
0,0,0.164859339594841
0,0,4.771212479681708e-05
0,0,4.7712579544167966e-05
0,0,0.011096470057964325
0,0,0.0002847879659384489
0,0,0.0019111379515379667
0,0,0.04308994114398956
0,0,0.011141360737383366
1,1,0.8028281927108765
0,0,4.7711579099996015e-05
0,0,0.0010050571290776134
0,0,0.00021714737522415817
0,0,1.6807371139293537e-05
0,0,4.771171370521188e-05
0,0,0.17027823626995087
0,0,1.7007174392347224e-05
1,1,0.9632914662361145
0,0,4.7711942897876725e-05
0,0,1.90541977644898e-05
0,0,0.0021951778326183558
0,0,0.0013445350341498852
0,0,0.10700879991054535
0,0,0.1181659996509552
0,0,0.0005220712628215551
0,0,0.0038717130664736032
0,0,0.00021157666924409568
0,0,0.05722205713391304
0,0,0.004157759714871645
0,0,0.0028349710628390312
0,0,0.0012877548579126596
0,0,0.4310967028141022
0,0,1.696973413345404e-05
0,0,0.002943032421171665
0,0,0.0200909823179245
0,0,0.039572346955537796
0,0,0.08520293980836868
0,0,0.0010752748930826783
0,0,0.04680963605642319
0,0,0.00021045781613793224
0,0,0.010529936291277409
1,1,0.9996066689491272
0,0,4.771276144310832e-05
0,0,4.771248859469779e-05
0,0,0.0013361546443775296
0,0,0.001888613565824926
1,1,0.8318572044372559
0,0,0.051797471940517426
0,1,0.9137809872627258
1,1,0.978623628616333
0,0,4.7711393563076854e-05
0,0,0.007157978136092424
0,1,0.9358465075492859
0,0,4.77132125524804e-05
0,0,0.00297524337656796
0,0,0.021249599754810333
0,0,4.771176099893637e-05
0,1,0.8590465784072876
0,0,0.001958755776286125
0,0,2.0000092263217084e-05
0,0,0.02142840437591076
0,0,4.771148451254703e-05
0,0,0.007188173942267895
0,0,8.89686998561956e-05
1,1,0.9998713731765747
0,0,0.002758945804089308
0,0,4.770893792738207e-05
0,0,0.06345017999410629
0,0,0.0004816866712644696
0,0,4.771212479681708e-05
0,0,0.01876615546643734
0,0,1.6890378901734948e-05
0,1,0.9988762736320496
0,1,0.6134099364280701
0,0,0.00038984313141554594
0,1,0.9815189838409424
0,0,4.771248859469779e-05
0,0,0.00021850313351023942
0,0,0.00011698379967128858
0,0,0.2382698357105255
0,0,4.771212479681708e-05
0,0,1.6902318748179823e-05
0,0,0.262585312128067
0,0,4.771248859469779e-05
0,0,4.771221210830845e-05
0,0,4.7711804654682055e-05
0,0,0.0012339213863015175
0,0,4.77116227557417e-05
0,0,4.7711666411487386e-05
0,1,0.9809195399284363
0,0,4.7712394007248804e-05
0,0,4.7711942897876725e-05
0,0,4.7712666855659336e-05
0,0,0.0017563047586008906
0,0,0.00190207757987082
0,0,1.9122588128084317e-05
0,0,4.771221210830845e-05
0,0,4.7713532694615424e-05
0,0,0.0007000549812801182
0,0,0.00019730275380425155
0,0,4.771176099893637e-05
0,0,4.771221210830845e-05
0,0,0.0004239077679812908
0,0,0.0017764127114787698
0,0,4.771148451254703e-05
0,1,0.9076178669929504
0,0,0.00022790158982388675
0,0,4.7712306695757434e-05
0,0,1.6796588170109317e-05
0,0,4.7712030209368095e-05
0,0,4.7711942897876725e-05
0,0,1.692076875769999e-05
0,0,0.055793024599552155
0,0,1.678278567851521e-05
0,0,0.00022072480351198465
0,0,4.771212479681708e-05
0,0,4.771248859469779e-05
0,1,0.6892778277397156
0,0,0.0005943402647972107
0,0,1.9571598386391997e-05
0,1,0.8347874283790588
0,0,4.771198655362241e-05
0,0,0.0018363755661994219
0,1,0.6669531464576721
0,0,0.007314035203307867
0,1,0.7430476546287537
0,0,0.0017827332485467196
0,0,4.7711804654682055e-05
0,0,4.771176099893637e-05
0,0,0.23211443424224854
0,0,0.008752232417464256
0,0,1.6855316061992198e-05
0,0,0.11770062148571014
0,0,0.019359972327947617
0,0,0.0018219989724457264
0,0,0.03415948897600174
0,1,0.909980297088623
0,0,4.7711666411487386e-05
0,0,4.7712441300973296e-05
0,1,0.7486551403999329
0,0,4.771312524098903e-05
0,1,0.8902484178543091
0,0,0.005551869980990887
0,0,4.77132125524804e-05
0,0,4.7712030209368095e-05
0,0,1.9407443687669e-05
0,0,4.7712306695757434e-05
0,0,4.7713394451420754e-05
0,0,0.0016172525938600302
0,0,0.006759431678801775
0,0,1.688785050646402e-05
0,1,0.9076045751571655
0,0,4.7712394007248804e-05
0,1,0.8272101283073425
0,0,0.003490119706839323
0,0,0.013743949122726917
0,0,4.7711393563076854e-05
0,0,0.005950727500021458
0,0,4.7711393563076854e-05
0,0,0.015021046623587608
0,1,0.9750059247016907
0,0,0.0012128043454140425
0,0,0.006984136998653412
0,1,0.5796567797660828
0,0,0.00022362075105775148
0,0,4.771221210830845e-05
0,0,1.958093162102159e-05
0,0,4.771312524098903e-05
0,0,4.7711804654682055e-05
0,0,0.0004106698033865541
0,0,4.7712306695757434e-05
0,0,0.00022148543212097138
0,0,0.013177932240068913
0,0,0.007998956367373466
0,1,0.9832398295402527
0,0,0.15548130869865417
0,0,0.02708435244858265
0,1,0.7338933944702148
0,0,0.0071918778121471405
0,0,4.7712943342048675e-05
0,0,4.77132634841837e-05
0,0,0.00015468031051568687
0,0,4.771248859469779e-05
0,0,4.771248859469779e-05
0,0,7.926379475975409e-05
0,1,0.7500389814376831
0,0,0.0019277646206319332
0,0,0.4162024259567261
0,0,0.021896691992878914
0,0,4.7712666855659336e-05
0,0,0.3969514071941376
0,0,1.7072710761567578e-05
0,0,4.771221210830845e-05
0,0,0.0007907836697995663
0,0,4.771212479681708e-05
0,0,0.02828625589609146
0,0,0.015135887078940868
0,0,4.771198655362241e-05
0,0,0.002106851665303111
0,0,0.0008594224927946925
0,0,0.0027762146200984716
0,1,0.7903468012809753
0,1,0.6108590364456177
0,0,4.7711302613606676e-05
0,0,4.7711666411487386e-05
0,0,0.0013827572111040354
0,0,4.771171370521188e-05
0,1,0.7793761491775513
0,0,4.771176099893637e-05
0,0,0.0019572265446186066
0,0,0.4309462308883667
0,0,4.7711804654682055e-05
0,0,4.771212479681708e-05
0,0,4.771212479681708e-05
0,0,4.771198655362241e-05
0,0,4.771171370521188e-05
0,0,0.00042284713708795607
0,1,0.962531328201294
0,0,0.0002372049493715167
0,0,0.0006744517595507205
0,0,0.005511623341590166
0,1,0.8492758870124817
0,0,0.13596896827220917
0,0,0.00903849396854639
0,0,0.003975780215114355
0,0,0.003237346187233925
0,0,9.060916636371985e-05
0,0,0.07579828053712845
0,0,0.06661966443061829
0,0,4.7711302613606676e-05
0,0,4.77116227557417e-05
0,0,4.7711440856801346e-05
0,0,4.771284875459969e-05
0,0,4.7711666411487386e-05
0,0,0.00022576586343348026
0,0,0.0056039984337985516
0,0,4.77116227557417e-05
0,0,4.7712666855659336e-05
0,1,0.7258424162864685
0,0,0.015846000984311104
0,0,0.007658326532691717
0,0,0.0003389130288269371
0,1,0.7151086926460266
0,0,0.2300124615430832
0,0,4.771198655362241e-05
0,1,0.5607991814613342
0,0,4.771176099893637e-05
0,0,4.771198655362241e-05
0,0,4.771225940203294e-05
0,0,4.7712805098854005e-05
0,0,0.001082891714759171
0,0,0.023551419377326965
0,0,2.0384810341056436e-05
0,0,1.9963887098128907e-05
0,0,0.0019884847570210695
0,0,2.0153493096586317e-05
0,0,4.7712306695757434e-05
0,0,4.771221210830845e-05
0,0,0.10126912593841553
0,0,0.030849754810333252
0,0,0.001582736149430275
0,0,1.727477865642868e-05
0,0,0.007436076179146767
0,0,4.771221210830845e-05
0,0,0.005913503933697939
0,1,0.5819203853607178
0,0,4.7711393563076854e-05
0,0,1.6820969904074445e-05
0,0,0.0032053524628281593
0,0,4.7711393563076854e-05
0,0,9.123010386247188e-05
0,0,4.7711666411487386e-05
0,0,0.0443543940782547
0,0,0.19525456428527832
0,0,4.771148451254703e-05
0,0,0.0003946675860788673
0,0,0.0010615845676511526
0,0,4.7711804654682055e-05
0,0,0.45918598771095276
0,1,0.7790452837944031
0,0,0.00488660903647542
0,0,4.77116227557417e-05
0,0,0.1905251294374466
0,1,0.6710245013237
0,0,0.05897558480501175
0,0,4.77116227557417e-05
0,0,0.0010227876482531428
0,0,0.004790627397596836
0,0,0.001403291244059801
0,0,0.0010296573163941503
0,1,0.7172601819038391
0,0,0.00022110353165771812
0,0,1.6824980775709264e-05
0,1,0.6288438439369202
0,1,0.5038568377494812
0,1,0.6839903593063354
0,1,0.7190908193588257
0,0,4.7712030209368095e-05
0,0,0.35532891750335693
0,0,0.0044157193042337894
0,0,0.0019644005224108696
0,0,0.004924325738102198
0,0,4.7711393563076854e-05
0,0,4.771176099893637e-05
0,0,4.7711393563076854e-05
0,0,4.77132125524804e-05
0,0,0.0027355276979506016
0,0,0.16731108725070953
0,0,0.004474864806979895
0,1,0.5267699956893921
0,1,0.6493613123893738
0,0,4.7712394007248804e-05
0,0,4.7711666411487386e-05
0,0,4.7711942897876725e-05
0,1,0.5813717842102051
0,0,4.7712394007248804e-05
0,0,1.8899807400885038e-05
0,0,0.0002677782904356718
0,0,1.684635026322212e-05
0,0,1.690148019406479e-05
0,0,1.6942276488407515e-05
0,0,4.771148451254703e-05
0,0,0.03887265548110008
0,0,4.7711393563076854e-05
0,0,4.771189924213104e-05
0,0,0.00021172863489482552
0,0,4.771171370521188e-05
0,0,0.09569896757602692
0,0,0.02362479455769062
0,0,4.771184831042774e-05
0,0,4.771148451254703e-05
0,0,8.90712472028099e-05
0,1,0.5474105477333069
0,0,4.771184831042774e-05
0,0,0.0019993761088699102
0,0,0.0005911820917390287
0,0,0.00503975385800004
0,0,4.7711666411487386e-05
0,0,4.7712306695757434e-05
0,0,4.771148451254703e-05
0,0,0.0017914770869538188
0,0,0.0001406728697475046
0,0,0.047029800713062286
0,0,0.003448877250775695
0,0,0.4412990212440491
0,1,0.7441802620887756
0,1,0.7570868730545044
0,0,4.77116227557417e-05
0,0,4.7712030209368095e-05
0,0,0.002145994221791625
0,0,0.00023875285114627331
0,0,4.771276144310832e-05
0,0,4.771189924213104e-05
0,0,4.7712306695757434e-05
0,0,2.036617479461711e-05
0,0,4.771221210830845e-05
0,0,4.771184831042774e-05
0,0,0.00026871051522903144
0,0,0.0027170623652637005
0,0,0.0004271757206879556
0,0,0.0005577165866270661
0,1,0.6121240258216858
0,0,4.7711666411487386e-05
0,0,0.008862655609846115
0,0,0.0015962313627824187
0,0,9.303852129960433e-05
0,0,0.014214265160262585
0,0,0.3694393038749695
0,0,0.0016385846538469195
0,0,0.10822799056768417
0,0,4.771189924213104e-05
0,0,0.38081637024879456
0,0,1.6866604710230604e-05
0,0,0.013838525861501694
0,0,4.7712306695757434e-05
0,0,4.7711393563076854e-05
0,0,0.32530465722084045
0,0,0.0002284679067088291
0,0,4.770911982632242e-05
0,1,0.5413272976875305
0,1,0.7199974060058594
0,0,1.6930678611970507e-05
0,0,0.01510838232934475
0,0,0.0003359746187925339
0,0,0.017815707251429558
0,0,4.771171370521188e-05
0,0,0.030497215688228607
0,0,0.47539225220680237
0,0,0.003315660869702697
0,0,0.3584806025028229
0,0,0.0005196222336962819
0,0,1.6809246517368592e-05
0,0,0.03032647632062435
0,0,4.7712394007248804e-05
0,0,0.00022164935944601893
0,0,0.0011604985920712352
0,1,0.523108720779419
0,0,0.00020639492140617222
0,0,1.6843587218318135e-05
0,0,0.345308393239975
0,0,0.1401469111442566
0,0,4.771312524098903e-05
0,1,0.5466119647026062
0,0,0.0012269415892660618
0,0,0.00021893545635975897
0,1,0.530716598033905
0,0,4.7711302613606676e-05
0,0,0.037542037665843964
0,0,0.017691081389784813
0,0,4.7712306695757434e-05
0,0,0.003217157209292054
0,0,0.33038046956062317
0,0,0.0012845632154494524
0,0,4.771171370521188e-05
0,0,0.03038100339472294
0,0,0.09215791523456573
0,1,0.6063505411148071
0,0,0.010943266563117504
0,0,1.6807451174827293e-05
0,0,4.7711579099996015e-05
0,0,0.0006525481003336608
0,0,0.3572223484516144
0,0,0.0003241331723984331
0,1,0.5464462637901306
0,0,4.7711579099996015e-05
0,1,0.7508376836776733
0,0,0.3430931866168976
0,0,0.39800605177879333
0,0,4.77112116641365e-05
0,1,0.8062787652015686
0,0,0.001972494414076209
0,0,4.7711579099996015e-05
0,0,0.06471772491931915
0,1,0.6374385356903076
0,0,1.707290721242316e-05
0,0,4.770884697791189e-05
0,0,0.0007990017184056342
0,0,1.695870014373213e-05
0,0,0.08340613543987274
0,0,4.771153180627152e-05
0,0,0.00046200468204915524
0,0,0.4181272089481354
0,0,4.7712579544167966e-05
0,0,0.2948928773403168
0,0,0.001611543819308281
0,0,4.7712666855659336e-05
0,0,4.77116227557417e-05
0,0,4.7711804654682055e-05
0,0,0.4151743948459625
0,0,0.35191020369529724
0,0,4.771189924213104e-05
0,0,1.9631939721875824e-05
0,0,1.9606979549280368e-05
0,0,4.771248859469779e-05
0,0,4.771176099893637e-05
0,0,0.03417237475514412
0,0,1.928589517774526e-05
